protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_signature,action_taken,network_segment,log_source,hour,day,week_day,month,browser,device_os,severity_encoded,target
ICMP,577,1,DNS,0,78,0,Known Pattern B,Blocked,Segment A,1,15,30,3,4,Mozilla,Windows,1,DDoS
UDP,1480,1,DNS,0,59,0,Known Pattern B,Ignored,Segment B,1,9,23,3,3,Mozilla,Linux,1,DDoS
UDP,1263,1,FTP,0,77,0,Known Pattern A,Blocked,Segment B,1,13,1,4,5,Mozilla,Macintosh,1,DDoS
TCP,690,1,HTTP,1,59,0,Known Pattern A,Ignored,Segment C,1,19,19,2,2,Opera,Windows,0,DDoS
TCP,478,1,DNS,0,53,0,Known Pattern B,Ignored,Segment A,1,8,18,1,4,Mozilla,Windows,1,DDoS
ICMP,592,1,DNS,1,70,0,Known Pattern B,Blocked,Segment B,1,10,27,2,7,Mozilla,Windows,1,DDoS
TCP,998,1,DNS,0,17,0,Known Pattern B,Blocked,Segment C,1,0,15,3,8,Mozilla,Macintosh,1,DDoS
TCP,1383,1,FTP,0,10,0,Known Pattern B,Blocked,Segment A,1,14,8,2,10,Mozilla,Windows,0,DDoS
UDP,243,1,FTP,0,34,0,Known Pattern A,Logged,Segment B,1,7,30,1,7,Mozilla,Linux,1,DDoS
ICMP,1423,1,FTP,0,65,0,Known Pattern B,Logged,Segment B,1,10,9,0,3,Mozilla,Macintosh,1,DDoS
UDP,1270,1,HTTP,0,60,0,Known Pattern B,Ignored,Segment A,1,12,9,3,8,Mozilla,Windows,0,DDoS
TCP,1311,1,FTP,0,59,1,Known Pattern A,Blocked,Segment B,1,8,25,1,3,Mozilla,Linux,1,DDoS
ICMP,517,1,DNS,0,74,0,Known Pattern B,Blocked,Segment C,1,5,10,6,1,Mozilla,Linux,1,DDoS
TCP,856,1,DNS,1,62,1,Known Pattern A,Logged,Segment A,1,1,16,2,6,Mozilla,Windows,1,DDoS
UDP,1435,1,FTP,0,76,0,Known Pattern B,Logged,Segment A,1,2,17,2,4,Mozilla,Macintosh,2,DDoS
ICMP,270,1,DNS,1,26,0,Known Pattern A,Blocked,Segment B,1,5,23,3,9,Opera,Windows,1,DDoS
TCP,1411,1,DNS,0,24,0,Known Pattern B,Logged,Segment C,1,8,3,3,7,Mozilla,Windows,0,DDoS
UDP,427,1,DNS,0,90,0,Known Pattern B,Blocked,Segment A,1,3,10,3,4,Mozilla,Macintosh,0,DDoS
UDP,684,1,HTTP,1,82,0,Known Pattern B,Logged,Segment B,1,13,11,2,2,Opera,Windows,1,DDoS
TCP,956,1,DNS,0,36,1,Known Pattern B,Logged,Segment A,1,2,8,5,6,Mozilla,iPhone,0,DDoS
TCP,1278,1,HTTP,0,48,0,Known Pattern A,Ignored,Segment B,1,9,16,2,10,Mozilla,Linux,0,DDoS
ICMP,91,1,FTP,0,12,1,Known Pattern A,Blocked,Segment B,1,11,15,5,6,Mozilla,Linux,1,DDoS
ICMP,483,1,FTP,0,43,0,Known Pattern B,Blocked,Segment A,1,19,24,2,5,Mozilla,Windows,0,DDoS
UDP,1277,1,DNS,0,54,1,Known Pattern B,Ignored,Segment B,1,10,14,3,10,Mozilla,Windows,0,DDoS
UDP,643,1,DNS,0,67,0,Known Pattern B,Blocked,Segment C,1,3,19,0,8,Mozilla,Windows,1,DDoS
TCP,1043,1,DNS,0,13,1,Known Pattern B,Ignored,Segment C,1,16,14,1,8,Mozilla,Windows,1,DDoS
TCP,689,1,HTTP,1,62,0,Known Pattern A,Ignored,Segment C,1,18,17,2,2,Opera,Windows,0,DDoS
ICMP,943,1,DNS,0,57,1,Known Pattern A,Ignored,Segment C,1,11,1,0,2,Mozilla,iPod,1,DDoS
TCP,662,1,DNS,1,15,0,Known Pattern B,Ignored,Segment C,1,12,9,1,8,Opera,Windows,0,DDoS
UDP,985,1,DNS,1,91,1,Known Pattern A,Ignored,Segment C,1,7,24,1,9,Mozilla,iPhone,1,DDoS
TCP,1072,1,DNS,1,76,1,Known Pattern A,Ignored,Segment B,1,13,17,4,7,Mozilla,iPad,1,DDoS
TCP,1387,1,FTP,0,14,0,Known Pattern B,Blocked,Segment A,1,12,5,3,9,Mozilla,Windows,0,DDoS
TCP,471,1,FTP,0,47,0,Known Pattern A,Ignored,Segment A,1,11,24,4,8,Mozilla,Windows,0,DDoS
ICMP,879,1,DNS,1,66,0,Known Pattern B,Ignored,Segment A,1,17,3,3,11,Mozilla,Windows,1,DDoS
UDP,113,1,DNS,1,99,0,Known Pattern B,Blocked,Segment C,1,1,29,2,3,Mozilla,Windows,1,DDoS
ICMP,513,1,DNS,0,28,0,Known Pattern B,Logged,Segment C,1,9,21,4,9,Mozilla,iPad,1,DDoS
ICMP,1298,1,DNS,0,16,0,Known Pattern B,Ignored,Segment A,1,19,26,1,4,Mozilla,Linux,0,DDoS
TCP,996,1,FTP,0,34,0,Known Pattern B,Blocked,Segment A,1,11,23,0,7,Mozilla,Linux,2,DDoS
UDP,694,1,FTP,0,74,0,Known Pattern A,Ignored,Segment B,1,15,4,2,2,Opera,Windows,1,DDoS
ICMP,442,1,HTTP,0,5,1,Known Pattern B,Blocked,Segment C,1,15,12,1,9,Mozilla,Windows,1,DDoS
UDP,1160,1,DNS,1,65,0,Known Pattern A,Blocked,Segment B,1,18,19,3,3,Mozilla,Windows,0,DDoS
ICMP,434,1,HTTP,0,3,0,Known Pattern B,Blocked,Segment C,1,6,13,4,10,Mozilla,Windows,0,DDoS
ICMP,464,1,DNS,0,37,0,Known Pattern B,Ignored,Segment A,1,17,21,0,2,Mozilla,Macintosh,1,DDoS
TCP,1072,1,DNS,1,77,1,Known Pattern B,Ignored,Segment C,1,14,17,4,7,Mozilla,iPad,1,DDoS
UDP,1465,1,FTP,0,68,0,Known Pattern B,Ignored,Segment C,1,8,23,1,4,Mozilla,Linux,1,DDoS
ICMP,334,1,DNS,0,4,0,Known Pattern A,Logged,Segment A,1,21,8,1,11,Mozilla,Windows,0,DDoS
TCP,627,1,DNS,0,37,0,Known Pattern B,Ignored,Segment A,1,19,13,5,3,Mozilla,Windows,1,DDoS
TCP,1346,1,HTTP,0,20,0,Known Pattern A,Logged,Segment A,1,17,16,0,7,Mozilla,Linux,1,DDoS
ICMP,453,1,HTTP,1,8,0,Known Pattern B,Blocked,Segment A,1,9,14,5,10,Mozilla,Windows,1,DDoS
TCP,1253,1,DNS,0,9,0,Known Pattern B,Logged,Segment A,1,11,3,3,9,Mozilla,Linux,0,DDoS
TCP,1344,1,FTP,0,75,0,Known Pattern B,Blocked,Segment B,1,16,10,1,4,Mozilla,Linux,1,DDoS
UDP,266,1,FTP,0,40,0,Known Pattern A,Blocked,Segment B,1,5,19,3,3,Mozilla,Windows,0,DDoS
UDP,1276,1,HTTP,0,81,1,Known Pattern A,Blocked,Segment A,1,11,3,5,9,Mozilla,Windows,0,DDoS
TCP,1212,1,DNS,1,86,1,Known Pattern B,Blocked,Segment A,1,15,13,4,9,Mozilla,Windows,0,DDoS
ICMP,177,1,FTP,0,40,0,Known Pattern A,Ignored,Segment C,1,20,3,6,10,Mozilla,Windows,1,DDoS
ICMP,528,1,DNS,0,23,0,Known Pattern B,Blocked,Segment C,1,15,22,3,6,Mozilla,Linux,1,DDoS
TCP,1077,1,DNS,1,87,1,Known Pattern B,Blocked,Segment C,1,17,15,3,7,Opera,Windows,1,DDoS
ICMP,472,1,DNS,0,51,0,Known Pattern B,Ignored,Segment A,1,11,23,3,8,Mozilla,Windows,0,DDoS
UDP,1336,1,HTTP,0,65,1,Known Pattern B,Blocked,Segment B,1,13,18,0,4,Mozilla,Windows,1,DDoS
TCP,406,1,HTTP,0,26,0,Known Pattern B,Blocked,Segment A,1,16,12,5,8,Mozilla,Macintosh,2,DDoS
ICMP,849,1,DNS,1,43,0,Known Pattern A,Logged,Segment A,1,1,24,3,2,Mozilla,Macintosh,0,DDoS
UDP,912,1,FTP,0,43,1,Known Pattern B,Blocked,Segment C,1,17,18,3,4,Mozilla,iPod,0,DDoS
UDP,1005,1,HTTP,0,85,0,Known Pattern A,Ignored,Segment A,1,8,18,3,3,Opera,Linux,0,DDoS
UDP,1434,1,FTP,0,84,0,Known Pattern B,Logged,Segment B,1,10,26,2,6,Mozilla,Macintosh,1,DDoS
TCP,1353,1,DNS,0,75,1,Known Pattern B,Blocked,Segment B,1,7,9,1,8,Mozilla,Windows,1,DDoS
TCP,968,1,FTP,0,27,0,Known Pattern B,Blocked,Segment C,1,1,9,4,4,Mozilla,Linux,0,DDoS
ICMP,390,1,DNS,0,22,1,Known Pattern A,Blocked,Segment A,1,15,11,5,7,Mozilla,Windows,1,DDoS
ICMP,861,1,DNS,0,46,0,Known Pattern A,Logged,Segment A,1,12,25,0,9,Mozilla,Macintosh,1,DDoS
TCP,1265,1,HTTP,0,18,0,Known Pattern A,Ignored,Segment B,1,4,19,2,6,Mozilla,Linux,1,DDoS
TCP,1057,1,DNS,0,16,0,Known Pattern B,Blocked,Segment C,1,16,22,4,3,Mozilla,Windows,2,DDoS
TCP,1202,1,DNS,1,94,1,Known Pattern B,Logged,Segment A,1,11,16,5,9,Mozilla,Windows,0,DDoS
TCP,652,1,FTP,0,68,0,Known Pattern A,Ignored,Segment C,1,14,22,0,6,Opera,Windows,1,DDoS
TCP,818,1,DNS,0,74,0,Known Pattern A,Blocked,Segment C,1,21,8,1,2,Mozilla,Windows,0,DDoS
TCP,1434,1,FTP,0,75,0,Known Pattern B,Logged,Segment A,1,2,17,2,4,Mozilla,Macintosh,2,DDoS
UDP,1166,1,DNS,1,65,0,Known Pattern A,Blocked,Segment C,1,19,19,3,1,Mozilla,Windows,0,DDoS
UDP,479,1,DNS,0,8,1,Known Pattern A,Ignored,Segment C,1,7,20,4,5,Mozilla,Macintosh,1,DDoS
TCP,1185,1,DNS,0,30,0,Known Pattern A,Blocked,Segment B,1,15,9,1,7,Mozilla,Linux,1,DDoS
ICMP,181,1,DNS,1,54,1,Known Pattern B,Ignored,Segment C,1,19,6,5,10,Mozilla,Windows,0,DDoS
UDP,732,1,FTP,0,90,0,Known Pattern B,Blocked,Segment B,1,3,14,1,4,Mozilla,Windows,0,DDoS
UDP,174,1,FTP,0,38,0,Known Pattern B,Ignored,Segment C,1,20,3,6,10,Mozilla,Windows,1,DDoS
ICMP,125,1,FTP,0,25,0,Known Pattern A,Blocked,Segment A,1,16,10,5,9,Mozilla,iPhone,2,DDoS
ICMP,115,1,DNS,1,84,0,Known Pattern B,Blocked,Segment A,1,0,27,1,6,Mozilla,Linux,1,DDoS
UDP,1472,1,HTTP,0,28,1,Known Pattern B,Ignored,Segment C,1,16,18,1,1,Mozilla,Linux,0,DDoS
ICMP,880,1,HTTP,0,69,0,Known Pattern B,Logged,Segment C,1,18,8,3,11,Mozilla,Windows,1,DDoS
UDP,1428,1,DNS,0,75,0,Known Pattern B,Logged,Segment A,1,16,26,3,9,Mozilla,Macintosh,0,DDoS
ICMP,527,1,FTP,0,64,0,Known Pattern A,Logged,Segment B,1,19,19,5,8,Mozilla,Windows,1,DDoS
UDP,1262,1,HTTP,0,72,0,Known Pattern B,Blocked,Segment A,1,15,4,4,5,Mozilla,Windows,1,DDoS
TCP,1403,1,DNS,1,14,0,Known Pattern B,Blocked,Segment A,1,6,5,3,11,Mozilla,Windows,0,DDoS
TCP,1031,1,DNS,0,8,1,Known Pattern B,Blocked,Segment C,1,15,6,0,11,Mozilla,Macintosh,1,DDoS
TCP,1347,1,FTP,0,45,0,Known Pattern B,Blocked,Segment B,1,6,23,3,3,Mozilla,Linux,1,DDoS
TCP,1003,1,FTP,0,23,0,Known Pattern B,Logged,Segment A,1,5,21,1,10,Mozilla,Android,1,DDoS
ICMP,465,1,FTP,0,36,0,Known Pattern B,Blocked,Segment A,1,19,22,0,2,Mozilla,Windows,0,DDoS
TCP,655,1,DNS,0,55,0,Known Pattern B,Ignored,Segment B,1,10,26,0,3,Opera,Windows,1,DDoS
ICMP,497,1,DNS,0,38,0,Known Pattern B,Ignored,Segment A,1,13,22,4,8,Mozilla,Windows,0,DDoS
ICMP,116,1,DNS,1,76,0,Known Pattern B,Blocked,Segment A,1,0,26,1,7,Mozilla,Linux,1,DDoS
ICMP,593,1,DNS,1,66,0,Known Pattern B,Blocked,Segment A,1,5,28,2,7,Mozilla,Windows,1,DDoS
UDP,1275,1,HTTP,0,87,0,Known Pattern B,Blocked,Segment A,1,4,7,2,7,Mozilla,Windows,1,DDoS
UDP,712,1,HTTP,0,24,1,Known Pattern B,Ignored,Segment A,1,11,27,4,9,Mozilla,Linux,0,DDoS
ICMP,952,1,DNS,0,43,1,Known Pattern A,Ignored,Segment B,1,5,5,3,4,Mozilla,iPod,0,DDoS
UDP,260,1,FTP,1,33,0,Known Pattern A,Blocked,Segment B,1,3,21,2,1,Mozilla,Linux,0,DDoS
UDP,67,1,FTP,0,31,0,Known Pattern A,Blocked,Segment C,1,10,28,5,11,Mozilla,Linux,0,DDoS
ICMP,525,1,DNS,0,74,0,Known Pattern B,Blocked,Segment C,1,9,13,4,3,Mozilla,Linux,1,DDoS
UDP,1423,1,FTP,0,68,0,Known Pattern B,Ignored,Segment C,1,11,11,0,3,Mozilla,Macintosh,1,DDoS
TCP,726,1,FTP,0,55,1,Known Pattern B,Blocked,Segment B,1,17,6,0,8,Mozilla,Linux,0,DDoS
TCP,1128,1,DNS,0,98,1,Known Pattern B,Blocked,Segment A,1,5,19,2,9,Opera,Windows,1,DDoS
TCP,459,1,FTP,0,66,0,Known Pattern B,Blocked,Segment A,1,10,16,4,9,Mozilla,Macintosh,0,DDoS
TCP,471,1,FTP,0,41,0,Known Pattern A,Ignored,Segment A,1,10,25,4,8,Mozilla,Windows,0,DDoS
UDP,1271,1,HTTP,0,60,0,Known Pattern B,Blocked,Segment A,1,13,21,3,8,Mozilla,Windows,0,DDoS
ICMP,77,1,FTP,0,47,0,Known Pattern B,Blocked,Segment A,1,12,20,5,11,Mozilla,Linux,0,DDoS
ICMP,662,1,DNS,0,70,0,Known Pattern A,Logged,Segment C,1,17,23,1,4,Opera,Windows,1,DDoS
ICMP,73,1,FTP,0,24,1,Known Pattern A,Ignored,Segment B,1,11,25,5,10,Mozilla,Linux,0,DDoS
TCP,736,1,FTP,0,79,1,Known Pattern B,Blocked,Segment B,1,17,12,4,7,Mozilla,Windows,1,DDoS
TCP,904,1,DNS,0,42,1,Known Pattern B,Blocked,Segment C,1,14,18,4,6,Mozilla,Linux,0,DDoS
UDP,92,1,FTP,0,60,0,Known Pattern A,Blocked,Segment C,1,10,7,5,9,Mozilla,Linux,0,DDoS
TCP,1137,1,DNS,1,59,0,Known Pattern A,Ignored,Segment C,1,11,15,2,10,Mozilla,Windows,1,DDoS
TCP,1326,1,FTP,0,67,1,Known Pattern A,Blocked,Segment B,1,10,28,1,3,Mozilla,Linux,0,DDoS
UDP,640,1,DNS,0,57,0,Known Pattern B,Blocked,Segment C,1,4,17,0,9,Mozilla,Windows,1,DDoS
UDP,271,1,FTP,0,22,0,Known Pattern A,Blocked,Segment B,1,3,11,1,9,Mozilla,Windows,1,DDoS
TCP,1226,1,DNS,0,87,0,Known Pattern B,Logged,Segment A,1,13,8,2,9,Mozilla,Windows,1,DDoS
ICMP,347,1,DNS,0,51,0,Known Pattern A,Ignored,Segment B,1,9,15,1,6,Mozilla,Windows,0,DDoS
ICMP,863,1,DNS,0,91,0,Known Pattern B,Logged,Segment A,1,22,12,5,12,Mozilla,Windows,2,DDoS
ICMP,838,1,DNS,0,21,0,Known Pattern A,Logged,Segment C,1,12,21,1,7,Mozilla,Macintosh,0,DDoS
UDP,995,1,FTP,0,84,1,Known Pattern A,Ignored,Segment A,1,7,27,2,8,Opera,Linux,1,DDoS
UDP,157,1,HTTP,0,35,0,Known Pattern B,Blocked,Segment C,1,15,15,4,8,Mozilla,Windows,2,DDoS
UDP,1303,1,HTTP,0,64,1,Known Pattern A,Ignored,Segment C,1,12,9,2,7,Mozilla,Windows,1,DDoS
UDP,934,1,FTP,0,65,1,Known Pattern B,Ignored,Segment B,1,18,11,4,9,Mozilla,Linux,0,DDoS
ICMP,563,1,DNS,0,82,0,Known Pattern B,Ignored,Segment A,1,22,29,2,4,Mozilla,Windows,1,DDoS
ICMP,368,1,DNS,0,52,0,Known Pattern A,Ignored,Segment B,1,13,19,1,6,Mozilla,Windows,0,DDoS
UDP,1480,1,DNS,0,56,0,Known Pattern B,Ignored,Segment B,1,9,23,1,6,Mozilla,Linux,1,DDoS
UDP,919,1,FTP,0,90,0,Known Pattern B,Ignored,Segment B,1,22,21,5,6,Mozilla,iPhone,1,DDoS
TCP,1412,1,FTP,0,13,0,Known Pattern B,Blocked,Segment A,1,5,8,4,10,Mozilla,Windows,0,DDoS
TCP,1444,1,DNS,0,29,1,Known Pattern B,Blocked,Segment C,1,3,7,1,3,Mozilla,Windows,1,DDoS
UDP,980,1,DNS,0,93,0,Known Pattern A,Ignored,Segment C,1,11,17,1,10,Mozilla,iPhone,1,DDoS
ICMP,495,1,DNS,0,40,0,Known Pattern B,Ignored,Segment A,1,15,23,4,7,Mozilla,Windows,0,DDoS
ICMP,472,1,FTP,0,38,0,Known Pattern B,Blocked,Segment A,1,19,23,1,3,Mozilla,Windows,0,DDoS
UDP,1061,1,DNS,0,43,1,Known Pattern B,Ignored,Segment C,1,5,22,5,4,Mozilla,Macintosh,1,DDoS
TCP,889,1,HTTP,1,21,1,Known Pattern B,Logged,Segment C,1,13,14,2,7,Mozilla,Linux,0,DDoS
UDP,1155,1,DNS,0,92,0,Known Pattern B,Logged,Segment C,1,18,14,0,5,Mozilla,iPod,1,DDoS
UDP,1274,1,HTTP,0,79,1,Known Pattern A,Blocked,Segment B,1,9,5,4,9,Mozilla,Windows,0,DDoS
ICMP,1133,1,DNS,0,41,0,Known Pattern A,Blocked,Segment B,1,5,10,5,10,Mozilla,Windows,1,DDoS
ICMP,345,1,DNS,0,14,0,Known Pattern A,Blocked,Segment A,1,20,11,1,9,Mozilla,Windows,0,DDoS
ICMP,68,1,FTP,0,35,0,Known Pattern A,Blocked,Segment B,1,11,27,5,11,Mozilla,Linux,0,DDoS
UDP,927,1,FTP,0,57,1,Known Pattern B,Blocked,Segment B,1,11,16,1,2,Mozilla,iPod,0,DDoS
ICMP,593,1,DNS,1,68,0,Known Pattern B,Ignored,Segment A,1,7,27,2,7,Mozilla,Windows,1,DDoS
TCP,1251,1,HTTP,0,18,0,Known Pattern B,Ignored,Segment B,1,2,15,3,8,Mozilla,Linux,1,DDoS
UDP,462,1,DNS,0,63,0,Known Pattern B,Blocked,Segment A,1,11,17,4,9,Mozilla,Macintosh,0,DDoS
TCP,729,1,HTTP,0,20,0,Known Pattern A,Blocked,Segment A,1,14,21,4,3,Mozilla,Linux,1,DDoS
UDP,1114,1,DNS,0,32,0,Known Pattern B,Ignored,Segment B,1,8,9,5,8,Mozilla,Windows,2,DDoS
UDP,1480,1,HTTP,0,39,0,Known Pattern B,Ignored,Segment B,1,23,17,0,2,Mozilla,Linux,0,DDoS
TCP,1248,1,HTTP,0,20,0,Known Pattern B,Logged,Segment A,1,5,6,3,10,Mozilla,Linux,1,DDoS
TCP,1043,1,DNS,0,72,1,Known Pattern A,Logged,Segment C,1,21,13,4,11,Mozilla,Linux,1,DDoS
UDP,139,1,DNS,1,82,0,Known Pattern B,Blocked,Segment A,1,16,29,4,9,Mozilla,Windows,1,DDoS
TCP,894,1,HTTP,1,17,1,Known Pattern B,Ignored,Segment C,1,8,15,3,7,Mozilla,Macintosh,0,DDoS
TCP,1404,1,DNS,1,87,0,Known Pattern B,Blocked,Segment A,1,21,3,4,6,Mozilla,Macintosh,2,DDoS
UDP,1159,1,DNS,0,75,1,Known Pattern A,Blocked,Segment B,1,21,17,2,2,Mozilla,Windows,0,DDoS
ICMP,481,1,DNS,0,83,0,Known Pattern B,Blocked,Segment A,1,20,9,2,1,Mozilla,Windows,1,DDoS
TCP,1021,1,DNS,0,10,1,Known Pattern B,Blocked,Segment C,1,10,10,1,11,Mozilla,Macintosh,1,DDoS
ICMP,860,1,FTP,1,83,0,Known Pattern A,Blocked,Segment A,1,12,6,3,11,Mozilla,Windows,2,DDoS
TCP,1349,1,FTP,0,71,0,Known Pattern B,Blocked,Segment B,1,14,11,2,3,Mozilla,Linux,1,DDoS
ICMP,855,1,FTP,1,73,1,Known Pattern A,Blocked,Segment A,1,4,3,2,9,Mozilla,Windows,1,DDoS
UDP,110,1,DNS,0,96,0,Known Pattern B,Blocked,Segment C,1,3,26,3,4,Mozilla,Windows,0,DDoS
TCP,1002,1,DNS,0,35,0,Known Pattern B,Logged,Segment C,1,13,26,0,9,Mozilla,Macintosh,1,DDoS
TCP,1146,1,DNS,1,66,0,Known Pattern A,Blocked,Segment C,1,15,17,1,8,Mozilla,Windows,0,DDoS
TCP,1311,1,FTP,0,64,1,Known Pattern A,Blocked,Segment B,1,11,15,1,4,Mozilla,Linux,1,DDoS
ICMP,1138,1,DNS,1,62,0,Known Pattern A,Blocked,Segment B,1,12,15,1,10,Mozilla,Linux,1,DDoS
TCP,662,1,DNS,1,8,0,Known Pattern B,Blocked,Segment B,1,10,17,3,6,Opera,Windows,0,DDoS
ICMP,537,1,HTTP,0,62,0,Known Pattern A,Logged,Segment C,1,3,6,6,3,Mozilla,Linux,0,DDoS
TCP,1264,1,DNS,0,17,0,Known Pattern B,Logged,Segment A,1,3,20,2,6,Mozilla,Linux,1,DDoS
ICMP,89,1,FTP,0,47,0,Known Pattern B,Blocked,Segment A,1,4,10,5,7,Mozilla,Linux,0,DDoS
ICMP,97,1,FTP,0,73,0,Known Pattern B,Blocked,Segment A,1,12,9,4,10,Mozilla,Linux,0,DDoS
ICMP,727,1,FTP,0,56,1,Known Pattern B,Ignored,Segment B,1,18,7,0,7,Mozilla,Linux,0,DDoS
ICMP,133,1,FTP,0,28,0,Known Pattern A,Blocked,Segment C,1,17,11,6,8,Mozilla,Linux,2,DDoS
TCP,763,1,FTP,0,49,0,Known Pattern B,Blocked,Segment B,1,16,21,2,2,Mozilla,Windows,0,DDoS
TCP,919,1,DNS,1,19,1,Known Pattern B,Ignored,Segment C,1,9,12,3,10,Mozilla,iPod,0,DDoS
UDP,1433,1,FTP,0,70,0,Known Pattern B,Logged,Segment C,1,2,13,2,4,Mozilla,Macintosh,2,DDoS
UDP,917,1,FTP,0,26,1,Known Pattern B,Ignored,Segment C,1,12,12,3,9,Mozilla,iPod,0,DDoS
TCP,477,1,FTP,0,56,0,Known Pattern B,Logged,Segment A,1,7,17,1,4,Mozilla,Macintosh,1,DDoS
ICMP,850,1,HTTP,0,22,0,Known Pattern A,Ignored,Segment C,1,9,27,2,1,Mozilla,Macintosh,0,DDoS
TCP,1045,1,FTP,0,79,0,Known Pattern A,Ignored,Segment A,1,19,5,2,9,Mozilla,Windows,0,DDoS
ICMP,886,1,FTP,0,70,0,Known Pattern A,Ignored,Segment B,1,18,6,3,10,Mozilla,Windows,1,DDoS
UDP,997,1,DNS,0,75,1,Known Pattern A,Ignored,Segment C,1,14,27,4,3,Mozilla,iPhone,0,DDoS
TCP,1060,1,HTTP,1,83,1,Known Pattern A,Ignored,Segment C,1,19,8,3,9,Mozilla,iPad,1,DDoS
UDP,646,1,DNS,0,65,0,Known Pattern B,Blocked,Segment B,1,9,19,0,8,Mozilla,Windows,1,DDoS
TCP,1253,1,HTTP,0,17,0,Known Pattern B,Logged,Segment A,1,1,19,3,7,Mozilla,Linux,1,DDoS
UDP,243,1,FTP,0,82,0,Known Pattern A,Blocked,Segment C,1,4,6,4,5,Mozilla,Macintosh,2,DDoS
TCP,973,1,DNS,0,20,0,Known Pattern B,Ignored,Segment C,1,2,14,2,6,Mozilla,Macintosh,1,DDoS
UDP,294,1,HTTP,1,56,1,Known Pattern A,Logged,Segment B,1,3,17,1,8,Opera,Linux,0,DDoS
UDP,729,1,HTTP,0,64,1,Known Pattern B,Logged,Segment B,1,18,7,2,4,Mozilla,Windows,0,DDoS
UDP,1087,1,DNS,0,20,0,Known Pattern A,Blocked,Segment A,1,12,8,5,5,Mozilla,Linux,2,DDoS
UDP,1015,1,FTP,0,73,0,Known Pattern A,Blocked,Segment A,1,12,20,2,5,Opera,Linux,0,DDoS
ICMP,516,1,DNS,0,75,0,Known Pattern B,Blocked,Segment C,1,5,11,5,1,Mozilla,Linux,0,DDoS
ICMP,178,1,FTP,0,36,0,Known Pattern B,Ignored,Segment C,1,20,3,5,9,Mozilla,Windows,0,DDoS
ICMP,137,1,DNS,1,81,0,Known Pattern B,Blocked,Segment A,1,15,28,3,9,Mozilla,Linux,1,DDoS
UDP,675,1,FTP,0,75,0,Known Pattern A,Ignored,Segment B,1,14,12,1,6,Opera,Windows,0,DDoS
ICMP,106,1,FTP,1,62,0,Known Pattern A,Ignored,Segment B,1,2,26,1,9,Mozilla,Linux,0,DDoS
UDP,343,1,DNS,0,1,1,Known Pattern A,Logged,Segment A,1,21,8,1,10,Mozilla,Windows,0,DDoS
ICMP,578,1,DNS,0,47,1,Known Pattern B,Ignored,Segment C,1,22,20,3,9,Mozilla,Linux,1,DDoS
TCP,1228,1,DNS,1,69,1,Known Pattern B,Logged,Segment B,1,16,6,4,9,Mozilla,iPod,0,DDoS
ICMP,458,1,HTTP,0,3,1,Known Pattern B,Blocked,Segment A,1,9,14,5,8,Mozilla,Windows,2,DDoS
ICMP,826,1,DNS,0,86,0,Known Pattern A,Blocked,Segment A,1,18,19,2,4,Mozilla,Windows,1,DDoS
UDP,291,1,DNS,0,58,1,Known Pattern A,Logged,Segment C,1,4,19,2,9,Mozilla,Linux,0,DDoS
ICMP,473,1,HTTP,0,4,1,Known Pattern B,Blocked,Segment C,1,8,20,3,4,Mozilla,Windows,1,DDoS
UDP,923,1,FTP,0,46,1,Known Pattern B,Ignored,Segment B,1,20,17,3,2,Mozilla,Linux,0,DDoS
TCP,719,1,HTTP,0,30,1,Known Pattern B,Ignored,Segment A,1,14,8,3,11,Mozilla,Linux,0,DDoS
UDP,676,1,DNS,0,27,0,Known Pattern A,Ignored,Segment A,1,4,15,2,4,Mozilla,Windows,0,DDoS
UDP,457,1,DNS,0,53,0,Known Pattern B,Logged,Segment A,1,9,18,1,4,Mozilla,Windows,1,DDoS
ICMP,846,1,DNS,1,75,1,Known Pattern A,Logged,Segment A,1,6,3,2,6,Mozilla,Windows,1,DDoS
ICMP,909,1,HTTP,1,16,1,Known Pattern B,Logged,Segment C,1,9,10,3,11,Mozilla,iPod,0,DDoS
TCP,401,1,HTTP,0,33,1,Known Pattern B,Blocked,Segment A,1,17,11,5,9,Mozilla,Windows,1,DDoS
ICMP,513,1,FTP,0,73,0,Known Pattern A,Logged,Segment B,1,19,25,2,4,Mozilla,Windows,0,DDoS
ICMP,683,1,FTP,0,90,0,Known Pattern A,Ignored,Segment B,1,11,8,2,2,Opera,Windows,1,DDoS
ICMP,1424,1,DNS,0,71,0,Known Pattern B,Logged,Segment A,1,15,18,1,6,Mozilla,Macintosh,1,DDoS
ICMP,293,1,DNS,0,58,0,Known Pattern A,Blocked,Segment C,1,3,19,2,9,Mozilla,iPod,0,DDoS
TCP,977,1,DNS,0,20,0,Known Pattern B,Ignored,Segment C,1,1,11,2,3,Mozilla,Macintosh,1,DDoS
UDP,1152,1,DNS,0,85,1,Known Pattern B,Logged,Segment C,1,22,15,0,4,Mozilla,iPod,0,DDoS
TCP,729,1,HTTP,0,36,0,Known Pattern B,Ignored,Segment C,1,12,12,0,11,Mozilla,Linux,2,DDoS
TCP,734,1,FTP,0,74,1,Known Pattern B,Blocked,Segment A,1,17,10,3,5,Mozilla,Linux,0,DDoS
TCP,1198,1,DNS,1,27,1,Known Pattern A,Blocked,Segment B,1,18,15,5,4,Mozilla,Windows,1,DDoS
