protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_signature,action_taken,network_segment,log_source,hour,day,week_day,month,browser,device_os,severity_encoded,target
ICMP,140,1,DNS,0,68,1,Known Pattern B,Logged,Segment C,1,1,20,4,5,Mozilla,Linux,2,Intrusion
ICMP,495,1,FTP,1,63,1,Known Pattern B,Ignored,Segment A,1,11,9,2,2,Mozilla,Macintosh,2,Intrusion
TCP,1035,1,HTTP,0,34,0,Known Pattern A,Ignored,Segment A,1,2,27,6,8,Mozilla,Linux,1,Intrusion
ICMP,815,1,DNS,1,29,0,Known Pattern B,Ignored,Segment B,1,2,1,5,8,Opera,Windows,0,Intrusion
ICMP,146,1,HTTP,1,88,1,Known Pattern A,Blocked,Segment A,1,16,19,6,3,Mozilla,Windows,1,Intrusion
TCP,1390,1,FTP,0,83,1,Known Pattern B,Blocked,Segment B,1,0,24,1,11,Mozilla,Android,0,Intrusion
UDP,1055,1,DNS,1,15,1,Known Pattern B,Ignored,Segment A,1,7,12,6,4,Mozilla,Windows,0,Intrusion
TCP,1044,1,FTP,1,8,1,Known Pattern B,Blocked,Segment C,1,21,26,1,10,Mozilla,Windows,0,Intrusion
TCP,1197,1,HTTP,1,69,1,Known Pattern B,Logged,Segment C,1,9,18,5,7,Mozilla,iPod,1,Intrusion
UDP,282,1,HTTP,0,44,0,Known Pattern A,Blocked,Segment C,1,14,29,1,8,Mozilla,Linux,2,Intrusion
TCP,1203,1,HTTP,1,79,0,Known Pattern A,Blocked,Segment B,1,23,19,0,6,Mozilla,Macintosh,1,Intrusion
UDP,176,1,HTTP,1,0,1,Known Pattern A,Logged,Segment A,1,8,20,0,6,Opera,Windows,2,Intrusion
UDP,670,1,DNS,0,2,0,Known Pattern A,Blocked,Segment A,1,9,26,4,3,Mozilla,Windows,0,Intrusion
TCP,793,1,DNS,1,64,0,Known Pattern B,Ignored,Segment B,1,13,19,4,8,Mozilla,Windows,1,Intrusion
TCP,551,1,DNS,1,19,0,Known Pattern B,Blocked,Segment A,1,20,24,6,4,Mozilla,Linux,1,Intrusion
ICMP,686,1,FTP,1,2,0,Known Pattern B,Ignored,Segment C,1,19,3,4,12,Opera,Windows,0,Intrusion
TCP,144,1,DNS,1,97,1,Known Pattern A,Logged,Segment A,1,22,29,1,3,Mozilla,Windows,2,Intrusion
TCP,343,1,FTP,0,53,1,Known Pattern A,Ignored,Segment B,1,2,14,3,4,Opera,Windows,2,Intrusion
UDP,1217,1,DNS,1,54,1,Known Pattern B,Blocked,Segment A,1,7,30,4,9,Mozilla,Macintosh,0,Intrusion
UDP,198,1,DNS,1,99,1,Known Pattern B,Ignored,Segment C,1,21,18,2,8,Mozilla,Linux,1,Intrusion
TCP,518,1,HTTP,0,64,0,Known Pattern B,Logged,Segment C,1,9,7,1,7,Mozilla,Windows,2,Intrusion
ICMP,852,1,FTP,1,66,1,Known Pattern A,Ignored,Segment C,1,18,11,5,1,Opera,Windows,1,Intrusion
UDP,578,1,HTTP,0,96,0,Known Pattern B,Ignored,Segment C,1,15,10,0,4,Mozilla,iPad,1,Intrusion
TCP,1097,1,HTTP,1,64,0,Known Pattern B,Ignored,Segment B,1,11,13,3,10,Mozilla,iPad,0,Intrusion
UDP,1184,1,DNS,0,34,1,Known Pattern A,Blocked,Segment B,1,15,3,3,3,Mozilla,Macintosh,0,Intrusion
TCP,433,1,FTP,1,15,1,Known Pattern A,Ignored,Segment C,1,20,27,0,2,Opera,Linux,2,Intrusion
TCP,810,1,HTTP,1,36,1,Known Pattern A,Ignored,Segment C,1,4,20,2,5,Opera,Linux,2,Intrusion
TCP,435,1,FTP,0,3,0,Known Pattern B,Logged,Segment C,1,11,12,6,6,Mozilla,Windows,1,Intrusion
UDP,606,1,FTP,1,98,0,Known Pattern B,Logged,Segment A,1,22,29,5,8,Mozilla,Macintosh,0,Intrusion
UDP,1175,1,HTTP,1,42,0,Known Pattern A,Blocked,Segment A,1,10,15,3,10,Mozilla,Linux,1,Intrusion
UDP,513,1,HTTP,0,50,0,Known Pattern B,Blocked,Segment B,1,20,15,0,8,Mozilla,Windows,1,Intrusion
UDP,614,1,FTP,1,96,0,Known Pattern A,Logged,Segment A,1,7,13,5,8,Opera,Windows,2,Intrusion
UDP,659,1,DNS,0,69,0,Known Pattern B,Ignored,Segment A,1,11,16,6,1,Mozilla,Windows,2,Intrusion
UDP,127,1,DNS,1,49,0,Known Pattern A,Ignored,Segment A,1,8,10,0,7,Mozilla,Windows,0,Intrusion
ICMP,1481,1,DNS,0,8,0,Known Pattern A,Logged,Segment A,1,23,23,4,6,Opera,Windows,0,Intrusion
ICMP,288,1,FTP,0,93,1,Known Pattern B,Ignored,Segment C,1,12,5,2,2,Mozilla,Linux,1,Intrusion
ICMP,225,1,FTP,1,80,1,Known Pattern B,Ignored,Segment C,1,0,5,4,11,Mozilla,Windows,0,Intrusion
UDP,1156,1,DNS,0,25,0,Known Pattern B,Blocked,Segment B,1,16,2,0,10,Mozilla,Macintosh,2,Intrusion
ICMP,311,1,DNS,1,96,1,Known Pattern B,Blocked,Segment A,1,3,27,3,7,Opera,Windows,0,Intrusion
TCP,339,1,FTP,1,87,1,Known Pattern B,Ignored,Segment B,1,10,23,4,12,Mozilla,Macintosh,2,Intrusion
TCP,589,1,HTTP,1,99,0,Known Pattern B,Ignored,Segment B,1,22,6,6,11,Mozilla,Android,2,Intrusion
UDP,1236,1,HTTP,0,88,0,Known Pattern B,Logged,Segment C,1,3,1,3,7,Mozilla,Linux,2,Intrusion
ICMP,622,1,DNS,1,64,0,Known Pattern A,Blocked,Segment C,1,19,3,5,9,Mozilla,Android,0,Intrusion
ICMP,90,1,FTP,1,24,1,Known Pattern A,Ignored,Segment C,1,18,27,4,8,Mozilla,Windows,2,Intrusion
UDP,283,1,FTP,1,67,1,Known Pattern A,Logged,Segment C,1,3,11,4,2,Mozilla,Windows,0,Intrusion
ICMP,967,1,HTTP,1,39,1,Known Pattern A,Ignored,Segment C,1,2,17,0,2,Mozilla,iPhone,2,Intrusion
UDP,81,1,FTP,1,57,0,Known Pattern A,Ignored,Segment A,1,5,10,0,1,Mozilla,Macintosh,0,Intrusion
TCP,834,1,HTTP,1,64,1,Known Pattern A,Ignored,Segment A,1,2,28,4,4,Mozilla,Linux,0,Intrusion
ICMP,1303,1,FTP,0,28,0,Known Pattern B,Blocked,Segment C,1,5,15,1,6,Mozilla,Windows,1,Intrusion
ICMP,312,1,DNS,0,76,1,Known Pattern A,Blocked,Segment A,1,6,4,3,11,Mozilla,Windows,1,Intrusion
ICMP,1271,1,HTTP,0,97,0,Known Pattern A,Blocked,Segment C,1,15,28,2,10,Mozilla,Linux,2,Intrusion
ICMP,361,1,HTTP,1,77,0,Known Pattern B,Ignored,Segment C,1,6,9,4,7,Mozilla,iPhone,0,Intrusion
TCP,1424,1,DNS,1,1,1,Known Pattern A,Logged,Segment B,1,20,9,0,3,Mozilla,Linux,2,Intrusion
ICMP,719,1,DNS,0,92,1,Known Pattern B,Blocked,Segment A,1,10,15,3,4,Mozilla,Android,1,Intrusion
ICMP,1465,1,DNS,0,24,0,Known Pattern B,Ignored,Segment A,1,13,24,1,3,Mozilla,Macintosh,1,Intrusion
ICMP,1169,1,DNS,1,46,0,Known Pattern A,Ignored,Segment C,1,8,9,4,9,Mozilla,iPod,2,Intrusion
TCP,361,1,FTP,1,90,0,Known Pattern A,Blocked,Segment A,1,15,12,6,9,Mozilla,Windows,2,Intrusion
UDP,1311,1,FTP,1,69,1,Known Pattern A,Blocked,Segment B,1,13,7,2,6,Mozilla,Macintosh,2,Intrusion
TCP,1191,1,FTP,0,18,1,Known Pattern B,Logged,Segment C,1,8,14,4,8,Mozilla,Macintosh,2,Intrusion
ICMP,700,1,HTTP,1,91,0,Known Pattern B,Ignored,Segment C,1,1,21,6,8,Mozilla,Windows,0,Intrusion
UDP,1248,1,FTP,1,77,1,Known Pattern A,Blocked,Segment A,1,12,7,4,5,Opera,Linux,2,Intrusion
TCP,1416,1,FTP,0,1,1,Known Pattern B,Blocked,Segment A,1,23,2,4,10,Opera,Windows,1,Intrusion
ICMP,864,1,FTP,0,16,0,Known Pattern A,Ignored,Segment B,1,23,15,3,6,Mozilla,Windows,0,Intrusion
ICMP,831,1,FTP,0,42,1,Known Pattern B,Logged,Segment C,1,9,17,5,6,Opera,Linux,1,Intrusion
TCP,1042,1,FTP,1,70,0,Known Pattern A,Logged,Segment B,1,14,26,3,11,Mozilla,Windows,2,Intrusion
ICMP,100,1,HTTP,0,99,1,Known Pattern B,Logged,Segment B,1,17,7,3,1,Opera,Linux,2,Intrusion
TCP,809,1,DNS,1,34,1,Known Pattern A,Blocked,Segment A,1,21,10,3,2,Mozilla,Windows,2,Intrusion
UDP,950,1,FTP,1,44,1,Known Pattern B,Logged,Segment B,1,16,26,1,7,Mozilla,Android,1,Intrusion
ICMP,1329,1,HTTP,1,53,0,Known Pattern B,Logged,Segment B,1,18,16,5,4,Mozilla,iPod,1,Intrusion
UDP,569,1,HTTP,0,35,1,Known Pattern A,Blocked,Segment A,1,22,19,6,6,Mozilla,iPhone,0,Intrusion
TCP,478,1,HTTP,1,49,1,Known Pattern B,Logged,Segment B,1,16,15,4,5,Mozilla,iPad,2,Intrusion
ICMP,407,1,DNS,1,22,1,Known Pattern A,Logged,Segment B,1,1,1,3,6,Opera,Windows,2,Intrusion
UDP,465,1,DNS,0,65,0,Known Pattern B,Logged,Segment B,1,15,30,1,5,Mozilla,Windows,1,Intrusion
TCP,735,1,HTTP,1,48,0,Known Pattern A,Blocked,Segment C,1,17,22,0,3,Opera,Windows,1,Intrusion
ICMP,667,1,HTTP,0,23,0,Known Pattern A,Blocked,Segment A,1,7,19,2,5,Mozilla,Linux,2,Intrusion
TCP,1011,1,DNS,1,4,1,Known Pattern A,Blocked,Segment A,1,21,21,4,1,Mozilla,Macintosh,2,Intrusion
TCP,67,1,DNS,0,93,0,Known Pattern B,Ignored,Segment B,1,22,15,6,8,Mozilla,Windows,1,Intrusion
UDP,577,1,HTTP,1,96,1,Known Pattern A,Logged,Segment C,1,21,23,5,5,Opera,Windows,1,Intrusion
UDP,1236,1,DNS,0,46,1,Known Pattern B,Logged,Segment A,1,19,11,0,1,Mozilla,Windows,2,Intrusion
ICMP,779,1,FTP,0,38,0,Known Pattern B,Logged,Segment C,1,19,1,2,1,Mozilla,iPad,2,Intrusion
ICMP,1020,1,HTTP,1,68,1,Known Pattern A,Ignored,Segment B,1,18,12,5,8,Mozilla,Windows,0,Intrusion
UDP,1077,1,HTTP,0,79,0,Known Pattern B,Ignored,Segment A,1,20,13,0,6,Mozilla,Linux,2,Intrusion
UDP,164,1,HTTP,1,8,1,Known Pattern A,Blocked,Segment A,1,20,10,1,11,Mozilla,Windows,2,Intrusion
TCP,832,1,FTP,0,5,1,Known Pattern B,Blocked,Segment C,1,12,25,3,3,Mozilla,Linux,2,Intrusion
UDP,622,1,DNS,1,60,0,Known Pattern A,Logged,Segment A,1,21,16,1,6,Mozilla,iPod,0,Intrusion
ICMP,1095,1,HTTP,1,46,1,Known Pattern B,Ignored,Segment B,1,5,3,5,6,Mozilla,Macintosh,2,Intrusion
ICMP,454,1,HTTP,0,78,0,Known Pattern A,Blocked,Segment A,1,10,6,2,4,Mozilla,Macintosh,1,Intrusion
TCP,124,1,DNS,0,63,1,Known Pattern B,Ignored,Segment C,1,0,26,6,9,Opera,Linux,0,Intrusion
ICMP,1463,1,FTP,0,18,0,Known Pattern A,Ignored,Segment A,1,9,10,3,11,Opera,Windows,0,Intrusion
UDP,91,1,HTTP,1,55,0,Known Pattern A,Ignored,Segment C,1,4,26,2,7,Mozilla,Linux,2,Intrusion
ICMP,854,1,FTP,0,97,1,Known Pattern A,Blocked,Segment C,1,0,10,1,5,Mozilla,Linux,0,Intrusion
ICMP,387,1,HTTP,0,69,1,Known Pattern B,Logged,Segment B,1,7,7,2,9,Opera,Windows,0,Intrusion
TCP,1472,1,DNS,0,61,0,Known Pattern B,Ignored,Segment A,1,9,24,0,8,Mozilla,iPhone,1,Intrusion
ICMP,1158,1,DNS,0,38,1,Known Pattern A,Logged,Segment C,1,0,24,4,1,Mozilla,Windows,1,Intrusion
UDP,846,1,DNS,0,3,1,Known Pattern B,Ignored,Segment C,1,18,9,0,8,Mozilla,Windows,2,Intrusion
UDP,432,1,DNS,1,68,1,Known Pattern A,Blocked,Segment B,1,4,17,5,10,Mozilla,Linux,1,Intrusion
UDP,1405,1,DNS,1,5,1,Known Pattern A,Logged,Segment A,1,15,6,4,5,Mozilla,Linux,0,Intrusion
ICMP,104,1,HTTP,1,66,1,Known Pattern B,Blocked,Segment C,1,8,31,5,12,Mozilla,Macintosh,0,Intrusion
UDP,1346,1,FTP,0,25,1,Known Pattern A,Logged,Segment C,1,1,19,5,12,Mozilla,Windows,2,Intrusion
TCP,251,1,HTTP,0,78,1,Known Pattern A,Ignored,Segment A,1,7,2,3,1,Opera,Windows,0,Intrusion
UDP,426,1,FTP,1,44,0,Known Pattern B,Logged,Segment B,1,21,23,0,8,Mozilla,iPod,2,Intrusion
UDP,962,1,HTTP,1,87,1,Known Pattern A,Blocked,Segment A,1,16,20,2,7,Mozilla,Windows,1,Intrusion
ICMP,157,1,HTTP,1,39,0,Known Pattern A,Logged,Segment B,1,16,1,5,10,Mozilla,iPod,0,Intrusion
TCP,1278,1,FTP,0,10,0,Known Pattern B,Blocked,Segment A,1,4,19,2,10,Opera,Windows,1,Intrusion
UDP,64,1,FTP,1,22,0,Known Pattern A,Ignored,Segment C,1,12,17,4,1,Mozilla,Windows,0,Intrusion
TCP,484,1,DNS,0,54,0,Known Pattern A,Ignored,Segment C,1,17,2,0,11,Mozilla,Windows,1,Intrusion
UDP,1117,1,DNS,1,58,0,Known Pattern B,Blocked,Segment B,1,4,16,0,1,Mozilla,iPad,0,Intrusion
ICMP,932,1,HTTP,0,85,0,Known Pattern A,Logged,Segment A,1,5,29,4,9,Mozilla,Windows,1,Intrusion
ICMP,1392,1,DNS,1,66,1,Known Pattern A,Logged,Segment B,1,9,2,1,3,Mozilla,iPod,2,Intrusion
UDP,557,1,HTTP,1,13,1,Known Pattern B,Blocked,Segment C,1,16,19,3,1,Opera,Windows,1,Intrusion
TCP,1293,1,FTP,1,92,1,Known Pattern B,Blocked,Segment B,1,19,16,3,9,Opera,Linux,0,Intrusion
TCP,289,1,HTTP,0,82,0,Known Pattern B,Blocked,Segment A,1,16,31,6,5,Opera,Windows,1,Intrusion
ICMP,926,1,FTP,1,80,1,Known Pattern A,Logged,Segment A,1,19,1,3,9,Mozilla,Windows,2,Intrusion
TCP,441,1,FTP,1,96,1,Known Pattern A,Ignored,Segment C,1,0,27,3,1,Mozilla,Macintosh,1,Intrusion
UDP,922,1,DNS,0,16,0,Known Pattern A,Logged,Segment A,1,13,24,6,4,Mozilla,Macintosh,0,Intrusion
ICMP,594,1,HTTP,0,78,0,Known Pattern A,Ignored,Segment B,1,21,4,5,3,Opera,Linux,2,Intrusion
UDP,1283,1,FTP,0,32,0,Known Pattern B,Ignored,Segment C,1,21,8,5,7,Opera,Windows,1,Intrusion
TCP,158,1,HTTP,0,66,0,Known Pattern A,Ignored,Segment C,1,23,30,5,1,Opera,Linux,0,Intrusion
TCP,416,1,DNS,1,84,1,Known Pattern A,Blocked,Segment C,1,11,10,6,5,Mozilla,iPad,2,Intrusion
ICMP,392,1,DNS,1,95,1,Known Pattern A,Logged,Segment A,1,20,19,1,1,Mozilla,Windows,1,Intrusion
UDP,821,1,HTTP,0,60,1,Known Pattern B,Blocked,Segment B,1,20,23,1,2,Mozilla,iPhone,1,Intrusion
UDP,732,1,HTTP,1,68,1,Known Pattern B,Ignored,Segment A,1,0,24,5,12,Mozilla,iPad,0,Intrusion
UDP,68,1,FTP,1,61,0,Known Pattern B,Blocked,Segment A,1,5,1,2,1,Mozilla,Macintosh,1,Intrusion
TCP,666,1,HTTP,0,61,1,Known Pattern B,Ignored,Segment A,1,5,9,6,10,Opera,Linux,1,Intrusion
ICMP,1050,1,FTP,1,80,0,Known Pattern B,Ignored,Segment C,1,1,5,1,1,Opera,Windows,0,Intrusion
TCP,953,1,FTP,0,87,0,Known Pattern B,Ignored,Segment B,1,3,7,3,10,Mozilla,Linux,2,Intrusion
UDP,1269,1,HTTP,0,5,1,Known Pattern B,Ignored,Segment C,1,12,6,0,6,Mozilla,Windows,1,Intrusion
TCP,663,1,FTP,1,96,0,Known Pattern A,Logged,Segment A,1,6,30,0,11,Mozilla,Linux,1,Intrusion
ICMP,198,1,HTTP,1,54,1,Known Pattern B,Ignored,Segment C,1,9,8,1,8,Mozilla,Windows,1,Intrusion
ICMP,1033,1,DNS,0,20,1,Known Pattern A,Ignored,Segment C,1,13,9,0,8,Mozilla,Windows,0,Intrusion
ICMP,856,1,FTP,1,69,0,Known Pattern A,Blocked,Segment A,1,10,13,4,11,Mozilla,Windows,2,Intrusion
UDP,654,1,HTTP,1,62,1,Known Pattern A,Logged,Segment C,1,19,2,5,10,Mozilla,iPad,1,Intrusion
ICMP,220,1,FTP,0,91,0,Known Pattern B,Ignored,Segment C,1,22,29,2,1,Mozilla,Linux,0,Intrusion
TCP,168,1,HTTP,0,50,0,Known Pattern A,Ignored,Segment C,1,14,30,5,10,Mozilla,Windows,2,Intrusion
TCP,1040,1,FTP,0,18,0,Known Pattern B,Ignored,Segment B,1,22,16,2,6,Mozilla,Linux,2,Intrusion
ICMP,1436,1,HTTP,0,87,1,Known Pattern A,Ignored,Segment A,1,13,11,5,12,Mozilla,Macintosh,1,Intrusion
TCP,116,1,FTP,0,28,1,Known Pattern A,Logged,Segment B,1,10,22,5,1,Mozilla,Windows,1,Intrusion
ICMP,1270,1,FTP,0,71,0,Known Pattern B,Logged,Segment C,1,17,1,1,9,Mozilla,Windows,0,Intrusion
ICMP,1323,1,DNS,1,56,1,Known Pattern A,Logged,Segment A,1,15,4,1,4,Mozilla,Android,2,Intrusion
TCP,566,1,DNS,0,58,1,Known Pattern B,Ignored,Segment B,1,2,1,0,5,Mozilla,Macintosh,1,Intrusion
TCP,594,1,FTP,1,8,1,Known Pattern A,Logged,Segment C,1,20,20,0,3,Mozilla,Windows,2,Intrusion
TCP,1103,1,HTTP,0,90,0,Known Pattern A,Logged,Segment A,1,19,30,3,3,Mozilla,Macintosh,0,Intrusion
TCP,1486,1,HTTP,0,99,1,Known Pattern A,Logged,Segment B,1,4,18,4,2,Mozilla,iPad,0,Intrusion
ICMP,1089,1,FTP,1,89,1,Known Pattern A,Ignored,Segment A,1,20,12,5,9,Mozilla,Linux,1,Intrusion
TCP,425,1,DNS,1,44,0,Known Pattern B,Ignored,Segment A,1,5,5,5,3,Mozilla,Linux,2,Intrusion
UDP,660,1,DNS,1,5,1,Known Pattern B,Blocked,Segment A,1,6,9,3,3,Opera,Linux,0,Intrusion
UDP,143,1,HTTP,0,62,1,Known Pattern B,Logged,Segment A,1,12,27,0,2,Mozilla,Linux,0,Intrusion
TCP,540,1,FTP,0,95,0,Known Pattern B,Blocked,Segment C,1,8,11,4,6,Mozilla,Windows,0,Intrusion
TCP,81,1,FTP,1,1,0,Known Pattern A,Logged,Segment A,1,21,11,1,1,Mozilla,iPhone,2,Intrusion
UDP,563,1,DNS,1,26,0,Known Pattern B,Ignored,Segment C,1,18,30,0,5,Mozilla,Linux,1,Intrusion
UDP,1465,1,HTTP,0,52,0,Known Pattern B,Logged,Segment A,1,5,22,1,6,Mozilla,Windows,1,Intrusion
UDP,315,1,DNS,0,57,1,Known Pattern A,Logged,Segment A,1,2,19,5,6,Mozilla,Windows,1,Intrusion
ICMP,1461,1,DNS,0,55,0,Known Pattern B,Ignored,Segment C,1,17,12,4,2,Mozilla,Windows,2,Intrusion
TCP,338,1,FTP,0,77,1,Known Pattern B,Logged,Segment B,1,21,27,1,6,Mozilla,Windows,1,Intrusion
UDP,338,1,FTP,0,62,0,Known Pattern B,Ignored,Segment C,1,12,19,3,11,Mozilla,Windows,1,Intrusion
UDP,406,1,DNS,0,85,0,Known Pattern A,Ignored,Segment A,1,2,13,6,8,Mozilla,Windows,1,Intrusion
ICMP,458,1,DNS,0,89,0,Known Pattern A,Blocked,Segment A,1,5,19,4,8,Mozilla,iPod,2,Intrusion
ICMP,1449,1,DNS,1,33,0,Known Pattern A,Blocked,Segment A,1,0,10,0,2,Mozilla,iPad,1,Intrusion
ICMP,947,1,FTP,1,63,0,Known Pattern B,Logged,Segment A,1,0,21,2,7,Mozilla,Windows,2,Intrusion
ICMP,1469,1,DNS,1,78,1,Known Pattern A,Logged,Segment C,1,21,21,1,3,Mozilla,Windows,1,Intrusion
TCP,736,1,DNS,0,29,0,Known Pattern B,Ignored,Segment C,1,22,28,0,12,Mozilla,iPod,0,Intrusion
ICMP,248,1,DNS,0,66,1,Known Pattern B,Logged,Segment C,1,21,3,2,5,Mozilla,Windows,1,Intrusion
UDP,1257,1,FTP,0,72,1,Known Pattern B,Logged,Segment B,1,0,19,4,5,Mozilla,Linux,2,Intrusion
ICMP,594,1,DNS,1,15,0,Known Pattern A,Logged,Segment C,1,2,31,6,5,Opera,Windows,0,Intrusion
UDP,601,1,FTP,1,59,0,Known Pattern A,Ignored,Segment C,1,20,2,2,9,Mozilla,Windows,1,Intrusion
UDP,441,1,HTTP,1,21,1,Known Pattern B,Logged,Segment C,1,4,27,2,7,Opera,Windows,1,Intrusion
UDP,488,1,DNS,0,62,1,Known Pattern B,Blocked,Segment C,1,19,2,5,9,Mozilla,Macintosh,0,Intrusion
UDP,1045,1,FTP,1,48,0,Known Pattern B,Blocked,Segment A,1,15,17,2,2,Mozilla,Windows,0,Intrusion
ICMP,147,1,HTTP,0,79,0,Known Pattern A,Blocked,Segment A,1,10,17,5,7,Mozilla,Windows,2,Intrusion
TCP,715,1,HTTP,0,74,0,Known Pattern A,Blocked,Segment C,1,10,18,5,12,Mozilla,Windows,0,Intrusion
UDP,686,1,DNS,1,100,1,Known Pattern B,Logged,Segment A,1,22,18,2,5,Mozilla,iPad,2,Intrusion
ICMP,1288,1,DNS,0,71,1,Known Pattern A,Ignored,Segment B,1,17,9,3,7,Mozilla,iPod,0,Intrusion
TCP,973,1,DNS,0,62,0,Known Pattern A,Ignored,Segment B,1,0,29,5,10,Mozilla,Windows,0,Intrusion
UDP,1267,1,DNS,0,18,0,Known Pattern A,Logged,Segment B,1,1,3,5,12,Mozilla,Linux,1,Intrusion
ICMP,1165,1,HTTP,0,44,0,Known Pattern B,Ignored,Segment C,1,2,11,1,4,Mozilla,Macintosh,2,Intrusion
UDP,558,1,FTP,0,84,0,Known Pattern B,Ignored,Segment C,1,10,10,6,10,Mozilla,Macintosh,2,Intrusion
TCP,1345,1,DNS,0,79,1,Known Pattern A,Ignored,Segment B,1,14,17,6,9,Mozilla,Windows,1,Intrusion
UDP,695,1,HTTP,0,3,1,Known Pattern A,Blocked,Segment C,1,16,24,2,6,Mozilla,Linux,0,Intrusion
ICMP,786,1,HTTP,1,98,1,Known Pattern A,Logged,Segment B,1,3,7,0,12,Mozilla,Windows,1,Intrusion
TCP,964,1,FTP,0,93,0,Known Pattern B,Blocked,Segment B,1,15,7,4,8,Opera,Linux,1,Intrusion
TCP,798,1,FTP,1,40,1,Known Pattern A,Blocked,Segment A,1,8,8,4,4,Mozilla,Macintosh,1,Intrusion
UDP,1310,1,HTTP,0,23,1,Known Pattern B,Logged,Segment A,1,6,1,3,9,Mozilla,Windows,2,Intrusion
TCP,234,1,HTTP,0,51,1,Known Pattern B,Ignored,Segment C,1,21,17,3,11,Mozilla,Windows,1,Intrusion
TCP,416,1,DNS,1,16,1,Known Pattern B,Blocked,Segment B,1,4,23,2,2,Mozilla,Windows,1,Intrusion
ICMP,311,1,FTP,0,60,1,Known Pattern A,Logged,Segment C,1,13,18,5,9,Mozilla,Macintosh,2,Intrusion
TCP,1443,1,FTP,0,30,0,Known Pattern A,Ignored,Segment B,1,16,14,6,6,Mozilla,Macintosh,2,Intrusion
TCP,1141,1,DNS,1,94,1,Known Pattern A,Logged,Segment C,1,19,27,5,5,Mozilla,iPod,0,Intrusion
TCP,1059,1,DNS,1,51,1,Known Pattern A,Blocked,Segment A,1,15,7,4,5,Mozilla,Linux,0,Intrusion
TCP,592,1,HTTP,1,19,1,Known Pattern B,Logged,Segment A,1,22,3,2,3,Mozilla,Linux,0,Intrusion
UDP,583,1,DNS,0,44,1,Known Pattern B,Blocked,Segment B,1,23,14,6,3,Opera,Linux,0,Intrusion
TCP,505,1,DNS,0,28,0,Known Pattern A,Blocked,Segment A,1,1,17,2,8,Mozilla,Windows,0,Intrusion
TCP,231,1,FTP,0,64,1,Known Pattern A,Logged,Segment C,1,4,30,0,1,Mozilla,Macintosh,1,Intrusion
UDP,1289,1,DNS,1,79,1,Known Pattern A,Logged,Segment A,1,16,17,4,2,Mozilla,Macintosh,0,Intrusion
TCP,525,1,FTP,0,28,1,Known Pattern A,Ignored,Segment C,1,8,3,5,12,Mozilla,Windows,2,Intrusion
ICMP,175,1,HTTP,0,65,1,Known Pattern A,Logged,Segment B,1,3,14,1,1,Opera,Linux,1,Intrusion
UDP,70,1,FTP,1,10,1,Known Pattern B,Ignored,Segment C,1,10,27,1,7,Mozilla,Windows,2,Intrusion
ICMP,301,1,FTP,0,53,1,Known Pattern A,Logged,Segment C,1,15,20,6,3,Mozilla,Macintosh,0,Intrusion
TCP,908,1,DNS,1,40,0,Known Pattern B,Logged,Segment A,1,12,6,3,10,Mozilla,Windows,0,Intrusion
ICMP,320,1,DNS,0,90,1,Known Pattern A,Ignored,Segment B,1,22,1,5,4,Mozilla,Windows,2,Intrusion
ICMP,199,1,HTTP,1,11,1,Known Pattern B,Logged,Segment C,1,22,23,0,5,Mozilla,Macintosh,0,Intrusion
TCP,915,1,FTP,0,57,1,Known Pattern B,Logged,Segment C,1,11,5,1,5,Mozilla,Macintosh,2,Intrusion
ICMP,1301,1,DNS,0,89,1,Known Pattern B,Ignored,Segment B,1,11,21,0,8,Mozilla,iPod,2,Intrusion
ICMP,525,1,HTTP,0,82,0,Known Pattern B,Blocked,Segment A,1,4,10,4,9,Mozilla,Macintosh,2,Intrusion
TCP,1376,1,DNS,0,25,1,Known Pattern B,Ignored,Segment C,1,9,15,5,10,Mozilla,Windows,1,Intrusion
ICMP,1271,1,FTP,1,42,1,Known Pattern A,Ignored,Segment C,1,11,21,5,3,Mozilla,Windows,0,Intrusion
ICMP,907,1,HTTP,0,35,1,Known Pattern A,Blocked,Segment C,1,19,13,3,4,Mozilla,Windows,1,Intrusion
ICMP,284,1,FTP,0,94,0,Known Pattern B,Blocked,Segment A,1,14,12,5,11,Mozilla,Macintosh,1,Intrusion
TCP,532,1,FTP,1,93,0,Known Pattern B,Logged,Segment C,1,16,31,1,5,Mozilla,iPhone,1,Intrusion
TCP,72,1,HTTP,1,38,1,Known Pattern B,Logged,Segment B,1,11,20,2,7,Mozilla,iPad,0,Intrusion
UDP,1211,1,DNS,0,99,0,Known Pattern B,Logged,Segment B,1,10,4,3,2,Mozilla,Windows,0,Intrusion
TCP,742,1,DNS,1,64,1,Known Pattern B,Blocked,Segment C,1,21,23,1,6,Mozilla,Windows,2,Intrusion
UDP,502,1,HTTP,1,14,0,Known Pattern B,Ignored,Segment A,1,17,10,1,8,Mozilla,iPad,1,Intrusion
UDP,1447,1,HTTP,0,6,0,Known Pattern B,Logged,Segment A,1,23,16,2,12,Mozilla,iPad,0,Intrusion
UDP,209,1,HTTP,0,76,0,Known Pattern B,Logged,Segment C,1,13,3,6,10,Mozilla,Linux,1,Intrusion
TCP,811,1,DNS,0,31,0,Known Pattern B,Logged,Segment B,1,14,5,2,10,Mozilla,Windows,0,Intrusion
